Opponent (bot),Dave's Player
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
R,S
